Day_Open,Day_High,Day_Low,Day_Close,Day_Trend,Day_Date,Day_SwingMin,Day_SwingMax,Datetime,Open,High,Low,Close,Pivot,Candle,5EMA,15EMA,20EMA,50EMA,200EMA,RSI,Trend,CandleBody,Small_Swing_Min,Small_Swing_Max
17181.8,17235.1,17003.9,17222.0,1,2022-03-28,15671.5,17442.4,2022-03-28 05:30:00,17181.8,17235.1,17003.9,17222.0,17153.666666666668,Green,17184.15931254506,17008.352058152363,16983.13297211168,17084.1238458779,16846.53800361253,61.52816565796816,1,40.20000000000073,15671.5,17442.4
17297.2,17343.7,17235.7,17325.3,1,2022-03-29,15671.5,17442.4,2022-03-29 05:30:00,17297.2,17343.7,17235.7,17325.3,17301.566666666666,Green,17231.206208363375,17047.970550883318,17015.720308101045,17093.581734274845,16851.301804571613,66.47121894596862,1,28.099999999998545,15671.5,17442.4
17468.2,17522.5,17387.2,17498.2,1,2022-03-30,15671.5,17522.5,2022-03-30 05:30:00,17468.2,17522.5,17387.2,17498.2,17469.3,Green,17320.20413890892,17104.249232022903,17061.670754948565,17109.449117244458,16857.738602536076,73.34891791290218,1,30.0,15671.5,17522.5
17519.2,17559.8,17435.2,17464.8,1,2022-03-31,15671.5,17559.8,2022-03-31 05:30:00,17519.2,17559.8,17435.2,17464.8,17486.600000000002,Red,17368.402759272616,17149.31807802004,17100.064016382035,17123.38444597997,16863.779014451142,70.01943551638387,1,54.400000000001455,15671.5,17559.8
17436.9,17703.7,17422.7,17670.4,1,2022-04-01,15671.5,17703.7,2022-04-01 05:30:00,17436.9,17703.7,17422.7,17670.4,17598.933333333334,Green,17469.068506181746,17214.453318267533,17154.381729107557,17144.836036333694,16871.805093909337,77.54778917791543,1,233.5,15671.5,17703.7
17809.1,18114.7,17791.4,18053.4,1,2022-04-04,15671.5,18114.7,2022-04-04 05:30:00,17809.1,18114.7,17791.4,18053.4,17986.500000000004,Green,17663.845670787832,17319.32165348409,17240.002516811597,17180.465995693157,16883.56225715402,85.61980366313252,1,244.3000000000029,15671.5,18114.7
18080.6,18095.4,17921.6,17957.4,1,2022-04-05,15671.5,18114.7,2022-04-05 05:30:00,18080.6,18095.4,17921.6,17957.4,17991.466666666667,Red,17761.697113858558,17399.08144679858,17308.326086639063,17210.933995862055,16894.247209819154,77.26459919753023,1,123.19999999999709,15671.5,18114.7
17842.8,17901.0,17779.8,17807.7,1,2022-04-06,15671.5,18114.7,2022-04-06 05:30:00,17842.8,17901.0,17779.8,17807.7,17829.5,Red,17777.03140923904,17450.15876594876,17355.885506959152,17234.33658425962,16903.336292308515,65.33419372788522,1,35.099999999998545,15671.5,18114.7
17723.3,17787.5,17623.7,17639.6,1,2022-04-07,15671.5,18114.7,2022-04-07 05:30:00,17723.3,17787.5,17623.7,17639.6,17683.6,Red,17731.220939492694,17473.838920205166,17382.905934867802,17250.22926722983,16910.662299350224,54.08162788918037,1,83.70000000000073,15671.5,18114.7
17698.2,17842.8,17600.6,17784.3,1,2022-04-08,15671.5,18114.7,2022-04-08 05:30:00,17698.2,17842.8,17600.6,17784.3,17742.566666666666,Green,17748.913959661797,17512.64655517952,17421.133941070868,17271.173217534546,16919.3552117945,61.01698075749291,1,86.09999999999854,15671.5,18114.7
17740.9,17779.1,17650.9,17674.9,1,2022-04-11,15671.5,18114.7,2022-04-11 05:30:00,17740.9,17779.1,17650.9,17674.9,17701.633333333335,Red,17724.242639774533,17532.928235782078,17445.302137159357,17287.00564037633,16926.87307038361,53.663527538832405,1,66.0,15671.5,18114.7
17584.8,17595.3,17442.3,17530.3,1,2022-04-12,15671.5,18114.7,2022-04-12 05:30:00,17584.8,17595.3,17442.3,17530.3,17522.63333333333,Red,17659.595093183023,17532.599706309316,17453.39717171561,17296.54659565569,16932.877318439496,45.05188817490243,1,54.5,15671.5,18114.7
17599.9,17663.7,17457.4,17475.7,1,2022-04-13,15671.5,18114.7,2022-04-13 05:30:00,17599.9,17663.7,17457.4,17475.7,17532.266666666666,Red,17598.296728788686,17525.487243020652,17455.521250599835,17303.57221935547,16938.278539151543,41.99808068284009,1,124.20000000000073,15671.5,18114.7
17183.4,17237.8,17067.8,17173.7,1,2022-04-18,15671.5,18114.7,2022-04-18 05:30:00,17183.4,17237.8,17067.8,17173.7,17159.766666666666,Red,17456.764485859127,17481.513837643073,17428.68113149509,17298.479191145452,16940.62104124954,28.966021288938464,1,9.700000000000728,15671.5,18114.7
17258.9,17275.7,16824.7,16958.7,1,2022-04-19,15671.5,18114.7,2022-04-19 05:30:00,17258.9,17275.7,16824.7,16958.7,17019.7,Red,17290.74299057275,17416.16210793769,17383.921023733652,17285.154516982886,16940.800931386362,22.896378133511433,1,300.2000000000007,15671.5,18114.7
17045.2,17186.9,16978.9,17136.6,1,2022-04-20,15671.5,18114.7,2022-04-20 05:30:00,17045.2,17186.9,16978.9,17136.6,17100.8,Green,17239.361993715167,17381.216844445476,17360.366640520922,17279.32884965022,16942.749180825307,36.17578125734092,1,91.39999999999782,15671.5,18114.7
17234.6,17414.7,17215.5,17392.6,1,2022-04-21,15671.5,18114.7,2022-04-21 05:30:00,17234.6,17414.7,17215.5,17392.6,17340.93333333333,Green,17290.441329143447,17382.639738889793,17363.436484280835,17283.770855546292,16947.225308379286,50.806268911329816,1,158.0,15671.5,18114.7
17242.8,17315.3,17149.2,17171.9,1,2022-04-22,15671.5,18114.7,2022-04-22 05:30:00,17242.8,17315.3,17149.2,17171.9,17212.133333333335,Red,17250.9275527623,17356.29727152857,17345.19491434933,17279.38376317193,16949.46087745014,41.06729855402128,1,70.89999999999782,15671.5,18114.7
17009.1,17054.3,16888.7,16953.9,1,2022-04-25,15671.5,18114.7,2022-04-25 05:30:00,17009.1,17054.3,16888.7,16953.9,16965.633333333335,Red,17151.918368508203,17305.997612587496,17307.928732030345,17266.619694027933,16949.50504782377,33.46390077322836,1,55.19999999999709,15671.5,18114.7
17121.3,17223.8,17064.4,17200.8,1,2022-04-26,15671.5,18114.7,2022-04-26 05:30:00,17121.3,17223.8,17064.4,17200.8,17163.0,Green,17168.212245672137,17292.847911014058,17297.725995646502,17264.038529556252,16952.005495109108,46.840317666732716,1,79.5,15671.5,18114.7
17073.3,17110.7,16958.4,17038.4,1,2022-04-27,15671.5,18114.7,2022-04-27 05:30:00,17073.3,17110.7,16958.4,17038.4,17035.833333333336,Red,17124.94149711476,17261.0419221373,17273.028281775405,17255.189959769734,16952.865141923943,40.42550351733307,1,34.89999999999782,15671.5,18114.7
17189.5,17322.5,17071.1,17245.1,1,2022-04-28,15671.5,18114.7,2022-04-28 05:30:00,17189.5,17322.5,17071.1,17245.1,17212.899999999998,Green,17164.994331409842,17259.049181870138,17270.368445415843,17254.794275072883,16955.77295145704,50.7310936617744,1,55.599999999998545,15671.5,18114.7
17329.2,17377.7,17053.2,17102.6,1,2022-04-29,15671.5,18114.7,2022-04-29 05:30:00,17329.2,17377.7,17053.2,17102.6,17177.833333333332,Red,17144.196220939895,17239.49303413637,17254.39049823338,17248.825872128848,16957.233917114183,44.37991172367098,1,226.60000000000218,15671.5,18114.7
16924.4,17092.2,16917.2,17069.1,1,2022-05-02,15671.5,18114.7,2022-05-02 05:30:00,16924.4,17092.2,16917.2,17069.1,17026.166666666668,Green,17119.164147293264,17218.193904869324,17236.743784115915,17241.77779871203,16958.34701246628,42.86598678404029,1,144.6999999999971,15671.5,18114.7
17096.6,17132.8,16623.9,16677.6,-1,2022-05-04,16623.9,18114.7,2022-05-04 05:30:00,17096.6,17132.8,16623.9,16677.6,16811.43333333333,Red,16971.97609819551,17150.61966676066,17183.491995152493,17219.653179154695,16955.55350985468,28.994959602946594,-1,419.0,16623.9,18114.7
16854.8,16945.7,16651.8,16682.7,-1,2022-05-05,16623.9,18114.7,2022-05-05 05:30:00,16854.8,16945.7,16651.8,16682.7,16760.066666666666,Red,16875.55073213034,17092.129708415578,17135.797519423686,17198.596191736862,16952.838549557615,29.35232567813719,-1,172.09999999999854,16623.9,18114.7
16415.6,16484.2,16340.9,16411.2,-1,2022-05-06,16340.9,18114.7,2022-05-06 05:30:00,16415.6,16484.2,16340.9,16411.2,16412.100000000002,Red,16720.76715475356,17007.01349486363,17066.788231859526,17167.717909707968,16947.44911125356,22.211070672283185,-1,4.399999999997817,16340.9,18114.7
16227.7,16403.7,16142.1,16301.8,-1,2022-05-09,16142.1,18114.7,2022-05-09 05:30:00,16227.7,16403.7,16142.1,16301.8,16282.533333333335,Green,16581.111436502375,16918.861808005677,16993.932209777668,17133.76034462138,16941.02474198736,19.8731610897174,-1,74.09999999999854,16142.1,18114.7
16248.9,16404.6,16197.3,16240.0,-1,2022-05-10,16142.1,18114.7,2022-05-10 05:30:00,16248.9,16404.6,16197.3,16240.0,16280.633333333331,Red,16467.40762433492,16834.00408200497,16922.129142179794,17098.71091934211,16934.049371420322,18.549596660388104,-1,8.899999999999636,16142.1,18114.7
16270.0,16318.8,15992.6,16167.1,-1,2022-05-11,15992.6,18114.7,2022-05-11 05:30:00,16270.0,16318.8,15992.6,16167.1,16159.5,Red,16367.305082889947,16750.641071754348,16850.221604829338,17062.17715779928,16926.418034391263,16.95148815158575,-1,102.89999999999964,15992.6,18114.7
16021.1,16042.0,15735.8,15808.0,-1,2022-05-12,15735.8,18114.7,2022-05-12 05:30:00,16021.1,16042.0,15735.8,15808.0,15861.933333333334,Red,16180.870055259966,16632.810937785056,16750.962404369402,17012.993739846366,16915.28949673563,11.231643566751629,-1,213.10000000000036,15735.8,18114.7
15977.0,16083.6,15740.8,15782.2,-1,2022-05-13,15735.8,18114.7,2022-05-13 05:30:00,15977.0,16083.6,15740.8,15782.2,15868.866666666669,Red,16047.98003683998,16526.484570561926,16658.69931823898,16964.72731867592,16904.01497438005,10.914137970312154,-1,194.79999999999927,15735.8,18114.7
15845.1,15978.0,15739.7,15842.3,-1,2022-05-16,15735.8,18114.7,2022-05-16 05:30:00,15845.1,15978.0,15739.7,15842.3,15853.333333333334,Red,15979.420024559988,16440.961499241686,16580.94700221622,16920.710561080785,16893.450646276768,17.438271771662357,-1,2.8000000000010914,15735.8,18114.7
15912.6,16284.2,15900.8,16259.3,-1,2022-05-17,15735.8,18114.7,2022-05-17 05:30:00,15912.6,16284.2,15900.8,16259.3,16148.1,Green,16072.713349706659,16418.253811836476,16550.313954386103,16894.772892018795,16887.1406895974,48.711687207246044,-1,346.6999999999989,15735.8,18114.7
16318.2,16399.8,16211.2,16240.3,-1,2022-05-18,15735.8,18114.7,2022-05-18 05:30:00,16318.2,16399.8,16211.2,16240.3,16283.766666666668,Red,16128.575566471107,16396.009585356915,16520.78881587314,16869.107288410214,16880.704463830265,47.72330293862647,-1,77.90000000000146,15735.8,18114.7
15917.4,15984.8,15775.2,15809.4,-1,2022-05-19,15735.8,18114.7,2022-05-19 05:30:00,15917.4,15984.8,15775.2,15809.4,15856.466666666667,Red,16022.183710980738,16322.683387187299,16453.037500075698,16827.55013984511,16870.044717921508,30.745579004903135,-1,108.0,15735.8,18114.7
16043.8,16283.0,16003.8,16266.2,-1,2022-05-20,15735.8,18114.7,2022-05-20 05:30:00,16043.8,16283.0,16003.8,16266.2,16184.333333333334,Green,16103.52247398716,16315.622963788886,16435.243452449442,16805.53640887079,16864.03631276806,52.32263081011615,-1,222.40000000000146,15735.8,18114.7
16291.0,16414.7,16185.8,16214.7,-1,2022-05-23,15735.8,18114.7,2022-05-23 05:30:00,16291.0,16414.7,16185.8,16214.7,16271.733333333332,Red,16140.581649324773,16303.007593315275,16414.239314120925,16782.366353620957,16857.575254929576,50.206385831040215,-1,76.29999999999927,15735.8,18114.7
16225.5,16262.8,16078.6,16125.2,-1,2022-05-24,15735.8,18114.7,2022-05-24 05:30:00,16225.5,16262.8,16078.6,16125.2,16155.533333333335,Red,16135.454432883183,16280.781644150866,16386.711760395123,16756.595124067197,16850.28793896013,46.30100128319864,-1,100.29999999999927,15735.8,18114.7
16196.3,16223.3,16007.0,16025.8,-1,2022-05-25,15735.8,18114.7,2022-05-25 05:30:00,16196.3,16223.3,16007.0,16025.8,16085.366666666667,Red,16098.902955255457,16248.908938632008,16352.339211786064,16727.936491750836,16842.084078870976,41.951885913602055,-1,170.5,15735.8,18114.7
16105.0,16204.5,15903.7,16170.2,-1,2022-05-26,15735.8,18114.7,2022-05-26 05:30:00,16105.0,16204.5,15903.7,16170.2,16092.800000000001,Green,16122.668636836974,16239.070321303006,16334.992620187391,16706.06447246649,16835.398665150868,50.1196323393526,-1,65.20000000000073,15735.8,18114.7
16296.6,16370.6,16222.0,16352.5,-1,2022-05-27,15735.8,18114.7,2022-05-27 05:30:00,16296.6,16370.6,16222.0,16352.5,16315.033333333333,Green,16199.27909122465,16253.24903114013,16336.659989693355,16692.199199036433,16830.593703308572,58.8840852175404,-1,55.899999999999636,15735.8,18114.7
16527.9,16695.5,16506.2,16661.4,-1,2022-05-30,15735.8,18114.7,2022-05-30 05:30:00,16527.9,16695.5,16506.2,16661.4,16621.033333333333,Green,16353.319394149767,16304.267902247615,16367.58760972256,16690.991387309514,16828.910183872667,69.70710458545632,-1,133.5,15735.8,18114.7
16578.4,16690.8,16521.9,16584.6,-1,2022-05-31,15735.8,18114.7,2022-05-31 05:30:00,16578.4,16690.8,16521.9,16584.6,16599.1,Green,16430.41292943318,16339.309414466665,16388.25545641565,16686.819176042474,16826.47923676946,64.63128879679724,-1,6.19999999999709,15735.8,18114.7
16594.4,16649.2,16438.8,16522.8,-1,2022-06-01,15735.8,18114.7,2022-06-01 05:30:00,16594.4,16649.2,16438.8,16522.8,16536.933333333334,Red,16461.20861962212,16362.245737658332,16401.069222471302,16680.387051491787,16823.457552821506,60.38539414004945,-1,71.60000000000218,15735.8,18114.7
16481.7,16646.4,16443.1,16628.0,-1,2022-06-02,15735.8,18114.7,2022-06-02 05:30:00,16481.7,16646.4,16443.1,16628.0,16572.5,Green,16516.80574641475,16395.46502045104,16422.681677474033,16678.33265731564,16821.512701549655,65.07247762388086,-1,146.29999999999927,15735.8,18114.7
16761.7,16793.8,16567.9,16584.3,-1,2022-06-03,15735.8,18114.7,2022-06-03 05:30:00,16761.7,16793.8,16567.9,16584.3,16648.666666666668,Red,16539.30383094317,16419.06939289466,16438.073898666982,16674.645102126793,16819.152376161102,61.44834183871839,-1,177.40000000000146,15735.8,18114.7
16530.7,16610.9,16444.6,16569.6,-1,2022-06-06,15735.8,18114.7,2022-06-06 05:30:00,16530.7,16610.9,16444.6,16569.6,16541.7,Green,16549.402553962114,16437.88571878283,16450.60019403203,16670.525686357116,16816.669267940593,60.09726828304822,-1,38.89999999999782,15735.8,18114.7
16469.6,16487.2,16347.1,16416.3,-1,2022-06-07,15735.8,18114.7,2022-06-07 05:30:00,16469.6,16487.2,16347.1,16416.3,16416.86666666667,Red,16505.035035974743,16435.187503934976,16447.333508886124,16660.556051598014,16812.68549413024,47.12944187040916,-1,53.29999999999927,15735.8,18114.7
16474.9,16514.3,16293.3,16356.2,-1,2022-06-08,15735.8,18114.7,2022-06-08 05:30:00,16474.9,16514.3,16293.3,16356.2,16387.933333333334,Red,16455.423357316497,16425.314065943105,16438.654127087444,16648.620520162796,16808.14334991004,42.78605726171085,-1,118.70000000000073,15735.8,18114.7
16263.8,16492.8,16243.8,16478.1,-1,2022-06-09,15735.8,18114.7,2022-06-09 05:30:00,16263.8,16492.8,16243.8,16478.1,16404.899999999998,Green,16462.982238211,16431.912307700215,16442.41087688864,16641.933440940727,16804.859336478097,53.268375674814784,-1,214.29999999999927,15735.8,18114.7
16284.0,16324.7,16172.6,16201.8,-1,2022-06-10,15735.8,18114.7,2022-06-10 05:30:00,16284.0,16324.7,16172.6,16201.8,16233.033333333335,Red,16375.921492140667,16403.14826923769,16419.4955552802,16624.673306001874,16798.85874606538,35.551916892026995,-1,82.20000000000073,15735.8,18114.7
15877.5,15886.2,15684.0,15774.4,-1,2022-06-13,15684.0,18114.7,2022-06-13 05:30:00,15877.5,15886.2,15684.0,15774.4,15781.533333333333,Red,16175.414328093779,16324.554735582977,16358.057883348753,16591.329254786117,16788.665126701544,21.98137483563019,-1,103.10000000000036,15684.0,18114.7
15674.2,15858.0,15659.5,15732.1,-1,2022-06-14,15659.5,18114.7,2022-06-14 05:30:00,15674.2,15858.0,15659.5,15732.1,15749.866666666667,Green,16027.642885395853,16250.497893635105,16298.442846839347,16557.633989892543,16778.15204086372,21.028093335693683,-1,57.899999999999636,15659.5,18114.7
15729.2,15783.7,15678.9,15692.2,-1,2022-06-15,15659.5,18114.7,2022-06-15 05:30:00,15729.2,15783.7,15678.9,15692.2,15718.266666666668,Red,15915.828590263904,16180.710656930716,16240.705432854647,16523.69540205362,16767.346547919802,20.044155090842438,-1,37.0,15659.5,18114.7
15832.2,15863.2,15335.1,15360.6,-1,2022-06-16,15335.1,18114.7,2022-06-16 05:30:00,15832.2,15863.2,15335.1,15360.6,15519.633333333333,Red,15730.752393509269,16078.196824814377,16156.88586782087,16478.083817659364,16753.34906983105,13.666629212161084,-1,471.60000000000036,15335.1,18114.7
15272.7,15400.4,15183.4,15293.5,-1,2022-06-17,15183.4,18114.7,2022-06-17 05:30:00,15272.7,15400.4,15183.4,15293.5,15292.433333333334,Green,15585.001595672846,15980.109721712579,16074.658642314122,16431.629550300175,16738.823208439695,12.68647441999319,-1,20.799999999999272,15183.4,18114.7
15334.5,15382.5,15191.1,15350.2,-1,2022-06-20,15183.4,18114.7,2022-06-20 05:30:00,15334.5,15382.5,15191.1,15350.2,15307.933333333334,Green,15506.734397115231,15901.371006498506,16005.662581141347,16389.22054832762,16725.006062087064,18.60575262666775,-1,15.700000000000728,15183.4,18114.7
15456.0,15707.2,15419.8,15638.8,-1,2022-06-21,15183.4,18114.7,2022-06-21 05:30:00,15456.0,15707.2,15419.8,15638.8,15588.6,Green,15550.756264743488,15868.549630686193,15970.723287699313,16359.792291530459,16714.198041568787,42.44004208146632,-1,182.79999999999927,15183.4,18114.7
15545.7,15565.4,15386.0,15413.3,-1,2022-06-22,15183.4,18114.7,2022-06-22 05:30:00,15545.7,15565.4,15386.0,15413.3,15454.9,Red,15504.937509828993,15811.64342685042,15917.635355537474,16322.674946764559,16701.2537824487,33.29775397723783,-1,132.40000000000146,15183.4,18114.7
15451.5,15628.5,15367.5,15556.7,-1,2022-06-23,15183.4,18114.7,2022-06-23 05:30:00,15451.5,15628.5,15367.5,15556.7,15517.566666666666,Green,15522.191673219331,15779.775498494117,15883.260559772001,16292.636713558106,16689.865187598465,42.714626615916835,-1,105.20000000000073,15183.4,18114.7
15657.4,15749.2,15619.5,15699.2,-1,2022-06-24,15183.4,18114.7,2022-06-24 05:30:00,15657.4,15749.2,15619.5,15699.2,15689.300000000001,Green,15581.19444881289,15769.703561182352,15865.730982650857,16269.364685575436,16680.007822547737,50.96899737449193,-1,41.80000000000109,15183.4,18114.7
15926.2,15927.5,15815.5,15832.0,-1,2022-06-27,15183.4,18114.7,2022-06-27 05:30:00,15926.2,15927.5,15815.5,15832.0,15858.333333333334,Red,15664.796299208596,15777.490616034558,15862.51850811268,16252.21312927836,16671.569933766168,57.7734106793657,-1,94.20000000000073,15183.4,18114.7
15757.5,15892.1,15710.2,15850.2,-1,2022-06-28,15183.4,18114.7,2022-06-28 05:30:00,15757.5,15892.1,15710.2,15850.2,15817.5,Green,15726.597532805732,15786.579289030238,15861.345316863853,16236.447908522347,16663.397098604317,58.71564723688279,-1,92.70000000000073,15183.4,18114.7
15701.7,15861.6,15687.8,15799.1,-1,2022-06-29,15183.4,18114.7,2022-06-29 05:30:00,15701.7,15861.6,15687.8,15799.1,15782.833333333334,Green,15750.76502187049,15788.144377901459,15855.417191448249,16219.29701014892,16654.79712747393,54.6100417725153,-1,97.39999999999964,15183.4,18114.7
15774.5,15890.0,15728.8,15780.2,-1,2022-06-30,15183.4,18114.7,2022-06-30 05:30:00,15774.5,15890.0,15728.8,15780.2,15799.666666666666,Green,15760.576681246996,15787.151330663777,15848.253649405558,16202.077519554845,16646.09466849409,52.96625758472798,-1,5.700000000000728,15183.4,18114.7
15703.7,15794.0,15511.0,15752.0,-1,2022-07-01,15183.4,18114.7,2022-07-01 05:30:00,15703.7,15794.0,15511.0,15752.0,15685.666666666666,Green,15757.717787497997,15782.757414330805,15839.086635176456,16184.427420748772,16637.198204130964,50.2576681842569,-1,48.29999999999927,15183.4,18114.7
15710.5,15852.3,15661.8,15835.3,-1,2022-07-04,15183.4,18114.7,2022-07-04 05:30:00,15710.5,15852.3,15661.8,15835.3,15783.133333333331,Green,15783.578524998666,15789.325237539455,15838.72600325489,16170.73614934686,16629.219117522698,57.89072938426897,-1,124.79999999999927,15183.4,18114.7
15909.2,16025.8,15785.5,15810.8,-1,2022-07-05,15183.4,18114.7,2022-07-05 05:30:00,15909.2,16025.8,15785.5,15810.8,15874.033333333333,Red,15792.65234999911,15792.009582847024,15836.06638389728,16156.621006235218,16621.0756437165,54.916478406809,-1,98.40000000000146,15183.4,18114.7
15818.2,16011.3,15800.9,15989.8,-1,2022-07-06,15183.4,18114.7,2022-07-06 05:30:00,15818.2,16011.3,15800.9,15989.8,15934.0,Green,15858.368233332742,15816.733384991147,15850.707680668967,16150.079005990701,16614.79429402778,68.91734443964789,-1,171.59999999999854,15183.4,18114.7
16113.8,16150.5,16046.0,16132.9,-1,2022-07-07,15183.4,18114.7,2022-07-07 05:30:00,16113.8,16150.5,16046.0,16132.9,16109.800000000001,Green,15949.878822221828,15856.254211867252,15877.583139652876,16149.405319481262,16609.999325928,76.05201460982512,-1,19.100000000000364,15183.4,18114.7
16273.7,16275.5,16157.9,16220.6,-1,2022-07-08,15183.4,18114.7,2022-07-08 05:30:00,16273.7,16275.5,16157.9,16220.6,16218.0,Red,16040.119214814553,15901.797435383845,15910.251412066886,16152.1972677369,16606.124705769515,79.51078893771266,-1,53.100000000000364,15183.4,18114.7
16136.2,16248.5,16115.5,16216.0,-1,2022-07-11,15183.4,18114.7,2022-07-11 05:30:00,16136.2,16248.5,16115.5,16216.0,16193.333333333334,Green,16098.746143209704,15941.072755960864,15939.370325203372,16154.699335668787,16602.242867901165,78.79449936800779,-1,79.79999999999927,15183.4,18114.7
16126.2,16158.8,16031.2,16058.3,-1,2022-07-12,15183.4,18114.7,2022-07-12 05:30:00,16126.2,16158.8,16031.2,16058.3,16082.766666666668,Red,16085.264095473138,15955.726161465756,15950.696960898289,16150.918969564129,16596.830501056378,57.488616705006024,-1,67.90000000000146,15183.4,18114.7
16128.2,16140.0,15950.2,15966.7,-1,2022-07-13,15183.4,18114.7,2022-07-13 05:30:00,16128.2,16140.0,15950.2,15966.7,16018.966666666667,Red,16045.742730315427,15957.097891282536,15952.221059860356,16143.69469624789,16590.560545821987,48.37184094298837,-1,161.5,15183.4,18114.7
16018.8,16070.8,15858.2,15938.7,-1,2022-07-14,15183.4,18114.7,2022-07-14 05:30:00,16018.8,16070.8,15858.2,15938.7,15955.9,Red,16010.061820210285,15954.798154872218,15950.933339873656,16135.655688551895,16584.074371236693,45.71270732297877,-1,80.09999999999854,15183.4,18114.7
16010.8,16067.0,15927.3,16049.2,-1,2022-07-15,15183.4,18114.7,2022-07-15 05:30:00,16010.8,16067.0,15927.3,16049.2,16014.5,Green,16023.10788014019,15966.59838551319,15960.2920694095,16132.265269392998,16578.75223818956,56.92630900903864,-1,38.400000000001455,15183.4,18114.7
16151.4,16288.0,16142.2,16278.5,-1,2022-07-18,15183.4,18114.7,2022-07-18 05:30:00,16151.4,16288.0,16142.2,16278.5,16236.233333333332,Green,16108.238586760128,16005.586087324042,15990.597586608596,16137.99996471092,16575.764653729966,71.55656683784474,-1,127.10000000000036,15183.4,18114.7
16187.0,16359.5,16187.0,16340.5,-1,2022-07-19,15183.4,18114.7,2022-07-19 05:30:00,16187.0,16359.5,16187.0,16340.5,16295.666666666666,Green,16185.659057840086,16047.450326408536,16023.921625979207,16145.941142565394,16573.423711901807,74.38006082257901,-1,153.5,15183.4,18114.7
16562.8,16588.0,16490.9,16520.8,1,2022-07-20,15183.4,16588.0,2022-07-20 05:30:00,16562.8,16588.0,16490.9,16520.8,16533.233333333334,Red,16297.372705226724,16106.61903560747,16071.243375885948,16160.641489915772,16572.90009287791,80.97166278315851,1,42.0,15183.4,16588.0
16523.6,16626.9,16483.9,16605.2,1,2022-07-21,15183.4,16626.9,2022-07-21 05:30:00,16523.6,16626.9,16483.9,16605.2,16572.0,Green,16399.981803484483,16168.941656156536,16122.096387706335,16178.075156977899,16573.22148498858,83.37445751403737,1,81.60000000000218,15183.4,16626.9
16661.2,16752.2,16610.9,16719.4,1,2022-07-22,15183.4,16752.2,2022-07-22 05:30:00,16661.2,16752.2,16610.9,16719.4,16694.166666666668,Green,16506.454535656325,16237.74894913697,16178.982446020018,16199.303582194452,16574.675997575756,86.2032307575914,1,58.20000000000073,15183.4,16752.2
16662.6,16706.1,16564.2,16631.0,1,2022-07-25,15183.4,16752.2,2022-07-25 05:30:00,16662.6,16706.1,16564.2,16631.0,16633.766666666666,Red,16547.969690437552,16286.90533049485,16222.031736875255,16216.232853480944,16575.236435410825,74.4383751282999,1,31.599999999998545,15183.4,16752.2
16632.9,16636.1,16463.3,16483.8,1,2022-07-26,15183.4,16752.2,2022-07-26 05:30:00,16632.9,16636.1,16463.3,16483.8,16527.733333333334,Red,16526.579793625035,16311.517164182995,16246.96204764904,16226.725682756201,16574.326620133106,58.488123513163735,1,149.10000000000218,15183.4,16752.2
16475.3,16653.4,16438.8,16641.8,1,2022-07-27,15183.4,16752.2,2022-07-27 05:30:00,16475.3,16653.4,16438.8,16641.8,16578.0,Green,16564.986529083355,16352.80251866012,16284.565662158655,16243.00310696184,16574.997997047205,67.46705334882043,1,166.5,15183.4,16752.2
16774.8,16947.7,16746.2,16929.6,1,2022-07-28,15183.4,16947.7,2022-07-28 05:30:00,16774.8,16947.7,16746.2,16929.6,16874.5,Green,16686.524352722237,16424.902203827605,16345.99750385783,16269.928475316277,16578.52637518604,77.91065011865196,1,154.79999999999927,15183.4,16947.7
17079.5,17172.8,17018.2,17158.2,1,2022-07-29,15183.4,17172.8,2022-07-29 05:30:00,17079.5,17172.8,17018.2,17158.2,17116.399999999998,Green,16843.749568481493,16516.564428349157,16423.350122538035,16304.762652754855,16584.29427195036,83.08599988357108,1,78.70000000000073,15183.4,17172.8
17243.2,17356.2,17154.8,17340.1,1,2022-08-01,15183.4,17356.2,2022-08-01 05:30:00,17243.2,17356.2,17154.8,17340.1,17283.7,Green,17009.199712320995,16619.50637480551,16510.65963467727,16345.364117352703,16591.81472695583,86.17815056236397,1,96.89999999999782,15183.4,17356.2
17310.2,17390.2,17215.8,17345.4,1,2022-08-02,15183.4,17390.2,2022-08-02 05:30:00,17310.2,17390.2,17215.8,17345.4,17317.133333333335,Green,17121.266474880664,16710.243077954823,16590.158717088958,16384.581210789853,16599.31308788164,86.26593907793841,1,35.20000000000073,15183.4,17390.2
17349.2,17407.5,17225.8,17388.2,1,2022-08-03,15183.4,17407.5,2022-08-03 05:30:00,17349.2,17407.5,17225.8,17388.2,17340.5,Green,17210.244316587112,16794.98769321047,16666.162648794772,16423.938810366722,16607.162708897744,87.06224443057492,1,39.0,15183.4,17407.5
17463.1,17490.7,17161.2,17382.0,1,2022-08-04,15183.4,17490.7,2022-08-04 05:30:00,17463.1,17490.7,17161.2,17382.0,17344.633333333335,Red,17267.496211058075,16868.364231559164,16734.33763462384,16461.509837411166,16614.872532689806,86.19351521966372,1,81.09999999999854,15183.4,17490.7
